Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,1.0,1.0,1.0,1.0,1.0
Validation,0.9813171415226529,0.9812909260991581,0.9812909260991581,0.9812909260991581,0.9942764544908759
Test,0.9789817842129845,0.981203007518797,0.9766136576239476,0.9789029535864978,0.9946010708850509
