Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9510461507658424,0.9953764861294584,0.9061936259771497,0.948693736229147,0.9949750050110242
Validation,0.9425502101821579,0.9947698744769874,0.8896164639850327,0.9392592592592592,0.9938174538905101
Test,0.9528257823446987,0.9969199178644764,0.9083255378858747,0.9505628976994616,0.9948580588637728
