Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,1.0,1.0,1.0,1.0,1.0
Validation,0.9901914992993928,0.9934086629001884,0.9869036482694107,0.990145471609573,0.9992080930706616
Test,0.9897244278374592,0.988795518207283,0.990645463049579,0.9897196261682243,0.9978860666266423
