Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9401341475623185,0.990833892242343,0.8883543796351975,0.9367998309025576,0.9861527761074363
Validation,0.9346099953292853,0.9874081846799581,0.8802619270346118,0.9307616221562809,0.9870476313474723
Test,0.9388136384866884,0.9926470588235294,0.8840037418147801,0.9351806036615536,0.9860859989109645
