Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9801781960156172,0.9663227564726494,0.9949889757466426,0.9804463756666008,0.9966912407296051
Validation,0.7216254086875292,0.72,0.7240411599625819,0.7220149253731344,0.7407981723747958
Test,0.7314339093881363,0.7237318840579711,0.7474275023386342,0.7353888633225955,0.7384272510227161
