Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.7978776654319751,0.8078358208955224,0.7811184606133493,0.7942525221644756,0.873731248747244
Validation,0.7884166277440449,0.7967244701348748,0.7736202057998129,0.7850023730422402,0.863106561439761
Test,0.7874824848201775,0.8045634920634921,0.7586529466791394,0.7809340394800194,0.8546111235217737
