Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.8432275503053359,0.8554517133956386,0.825616355983163,0.8402692778457772,0.9248055121266788
Validation,0.7309668379262028,0.7340930674264008,0.7231057062675398,0.7285579641847314,0.801171585943063
Test,0.7370387669313405,0.7514910536779325,0.7072029934518241,0.7286746987951808,0.802887166133784
