Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.7631394533987386,0.706372934697089,0.8997795149328522,0.7914315937940762,0.8637496492283022
Validation,0.6067258290518449,0.5754152823920266,0.8101028999064547,0.6728826728826729,0.6457174196836212
Test,0.6071929005137786,0.5732647814910026,0.8344246959775491,0.6796190476190476,0.6317951286597879
