Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.998798678546401,0.9976004799040192,1.0,0.9987987987987988,0.9999990779715373
Validation,0.9859878561419897,0.9805735430157262,0.9915809167446211,0.9860465116279069,0.9987120059198861
Test,0.9813171415226529,0.9759481961147086,0.9869036482694107,0.9813953488372094,0.9968899655138712
