Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.5707278005806387,0.5380771319934818,0.9927841250751653,0.697900521347048,0.5838706955301664
Validation,0.5773003269500233,0.5420512820512821,0.9887745556594949,0.7002318648559126,0.5891826822389457
Test,0.5642223260158804,0.53420523138833,0.9934518241347053,0.6947988223748772,0.5759432200550102
