Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,1.0,1.0,1.0,1.0,1.0
Validation,0.9808500700607193,0.9858223062381852,0.9756782039289055,0.9807240244475788,0.994231950630384
Test,0.9892573563755255,0.9933962264150943,0.9850327408793265,0.9891968060122123,0.9959575660053335
