Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,1.0,1.0,1.0,1.0,1.0
Validation,0.9808500700607193,0.9821763602251408,0.9794200187090739,0.9807962529274005,0.998009543023889
Test,0.9752452125175152,0.974766355140187,0.9756782039289055,0.9752220663861617,0.9980156513968976
