Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9551506657323056,0.9549188539370868,0.9553016636600521,0.9551102204408818,0.9940297053517739
Validation,0.9098552078468005,0.9078212290502793,0.912067352666043,0.9099393373775082,0.9667076218533153
Test,0.91359177954227,0.9092592592592592,0.9186155285313377,0.9139134481154025,0.9708883668653925
